reef_name,country,state_province_island,city_town,region,latitude,longitude,year,month,date_substrate,date_temperature,depth..m.,substrate_code,total,errors,sst
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2006,7,2006-07-27,2006-07-16,8.3,HC/B,0,false,27.394718
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2006,7,2006-07-27,2006-07-16,8.3,HC/B,0,false,27.394718
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2006,7,2006-07-27,2006-07-16,8.3,HC/B,0,false,27.394718
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2006,7,2006-07-27,2006-07-16,8.3,HC/B,0,false,27.394718
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2006,7,2006-07-27,2006-07-16,8.3,HC/D,0,false,27.394718
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2006,7,2006-07-27,2006-07-16,8.3,HC/D,0,false,27.394718
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2006,7,2006-07-27,2006-07-16,8.3,HC/D,0,false,27.394718
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2006,7,2006-07-27,2006-07-16,8.3,HC/D,0,false,27.394718
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC,6,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC,7,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC,8,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC,10,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC/B,0,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC/B,0,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC/B,0,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC/B,0,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC/D,0,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC/D,0,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC/D,0,false,27.799839
George Dog Island,Virgin Islands (British),,,Atlantic,18.5,-64.5,2002,6,2002-06-26,2002-06-16,3,HC/D,0,false,27.799839
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC,2,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC,18,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC,16,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC,14,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC/B,0,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC/B,0,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC/B,0,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC/B,0,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC/D,0,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC/D,0,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC/D,0,false,28.11028
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2019,9,2019-09-24,2019-09-16,5,HC/D,0,false,28.11028
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC,4,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC,13,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC,5,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC,11,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC/B,0,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC/B,0,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC/B,0,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC/B,0,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC/D,0,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC/D,0,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC/D,0,false,28.139063
Islands North,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,9,2012-09-30,2012-09-16,10,HC/D,0,false,28.139063
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC,21,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC,21,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC,21,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC,22,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC/B,0,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC/B,0,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC/B,0,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC/B,0,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC/D,0,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC/D,0,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC/D,0,false,24.573973
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2012,5,2012-05-18,2012-05-16,4,HC/D,0,false,24.573973
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC,27,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC,10,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC,15,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC,9,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC/B,0,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC/B,0,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC/B,0,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC/B,0,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC/D,0,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC/D,0,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC/D,0,false,29.85727
Teluk Gadung,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-30,2009-05-16,3.6,HC/D,0,false,29.85727
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC,1,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC,1,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC,3,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC,2,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC/B,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC/B,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC/B,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC/B,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC/D,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC/D,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC/D,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,10,HC/D,0,false,28.302576
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC,15,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC,19,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC,18,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC,16,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC/B,0,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC/B,0,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC/B,0,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC/B,0,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC/D,0,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC/D,0,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC/D,0,false,25.60548
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,5,2018-05-08,2018-05-16,5,HC/D,0,false,25.60548
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC,8,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC,2,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC,7,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC,5,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC/B,0,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC/B,0,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC/B,0,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC/B,0,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC/D,0,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC/D,0,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC/D,0,false,28.537077
Harmony Cove,Jamaica,Trelawny,Duncans,Atlantic,18.5,-77.5,2008,11,2008-11-06,2008-11-16,4,HC/D,0,false,28.537077
